date,store_id,product_id,price,promo,holiday,quantity
2025-02-21,S001,P014,25.16,0,0,110
2025-02-21,S001,P015,49.91,0,0,107
2025-02-21,S001,P016,8.6,0,0,116
2025-02-21,S001,P017,53.9,0,0,117
2025-02-21,S001,P018,22.38,0,0,115
2025-02-21,S001,P019,33.06,0,0,111
2025-02-21,S001,P020,17.95,0,0,107
2025-02-22,S001,P001,18.01,1,1,106
2025-02-22,S001,P002,31.19,0,1,101
2025-02-22,S001,P003,22.08,0,1,101
2025-02-22,S001,P004,8.15,0,1,93
2025-02-22,S001,P005,12.38,0,1,117
2025-02-22,S001,P006,25.88,0,1,109
2025-02-22,S001,P007,28.07,0,1,96
2025-02-22,S001,P008,43.79,1,1,94
2025-02-22,S001,P009,5.91,0,1,104
2025-02-22,S001,P010,42.85,0,1,86
2025-02-22,S001,P011,55.13,0,1,99
2025-02-22,S001,P012,52.92,0,1,101
2025-02-22,S001,P013,30.92,0,1,93
2025-02-22,S001,P014,14.78,0,1,87
2025-02-22,S001,P015,36.77,0,1,92
2025-02-22,S001,P016,51.66,0,1,91
2025-02-22,S001,P017,43.87,0,1,111
2025-02-22,S001,P018,7.93,0,1,93
2025-02-22,S001,P019,19.93,0,1,105
2025-02-22,S001,P020,53.63,0,1,96
2025-02-23,S001,P001,51.94,0,1,111
2025-02-23,S001,P002,45.3,0,1,95
2025-02-23,S001,P003,51.74,0,1,94
2025-02-23,S001,P004,40.43,0,1,98
2025-02-23,S001,P005,18.39,0,1,108
2025-02-23,S001,P006,46.8,0,1,113
2025-02-23,S001,P007,11.78,1,1,113
2025-02-23,S001,P008,9.73,0,1,98
2025-02-23,S001,P009,49.12,0,1,107
2025-02-23,S001,P010,9.26,0,1,114
2025-02-23,S001,P011,11.13,0,1,100
2025-02-23,S001,P012,59.61,0,1,83
2025-02-23,S001,P013,26.21,0,1,97
2025-02-23,S001,P014,9.3,1,1,117
2025-02-23,S001,P015,47.42,0,1,99
2025-02-23,S001,P016,29.12,0,1,101
2025-02-23,S001,P017,38.46,0,1,101
2025-02-23,S001,P018,46.91,0,1,104
2025-02-23,S001,P019,40.81,0,1,96
2025-02-23,S001,P020,7.74,0,1,98
2025-02-24,S001,P001,21.11,0,0,110
2025-02-24,S001,P002,11.07,0,0,119
2025-02-24,S001,P003,6.1,0,0,111
2025-02-24,S001,P004,30.88,0,0,115
2025-02-24,S001,P005,6.58,0,0,101
2025-02-24,S001,P006,14.9,0,0,122
2025-02-24,S001,P007,35.28,0,0,109
2025-02-24,S001,P008,43.31,1,0,95
2025-02-24,S001,P009,8.25,0,0,110
2025-02-24,S001,P010,8.01,0,0,122
2025-02-24,S001,P011,47.22,0,0,99
2025-02-24,S001,P012,59.79,0,0,94
2025-02-24,S001,P013,32.34,0,0,93
2025-02-24,S001,P014,55.29,0,0,128
2025-02-24,S001,P015,57.21,0,0,92
2025-02-24,S001,P016,36.79,0,0,112
2025-02-24,S001,P017,42.94,0,0,123
2025-02-24,S001,P018,20.06,0,0,123
2025-02-24,S001,P019,51.15,0,0,93
2025-02-24,S001,P020,25.2,1,0,120
2025-02-25,S001,P001,13.03,0,0,112
2025-02-25,S001,P002,53.36,0,0,109
2025-02-25,S001,P003,55.22,0,0,104
2025-02-25,S001,P004,54.42,0,0,92
2025-02-25,S001,P005,48.99,0,0,104
2025-02-25,S001,P006,35.49,0,0,102
2025-02-25,S001,P007,40.93,0,0,107
2025-02-25,S001,P008,34.82,0,0,101
2025-02-25,S001,P009,10.77,0,0,132
2025-02-25,S001,P010,46.97,0,0,98
2025-02-25,S001,P011,26.54,0,0,94
2025-02-25,S001,P012,32.14,0,0,103
2025-02-25,S001,P013,45.65,0,0,93
2025-02-25,S001,P014,13.9,0,0,112
2025-02-25,S001,P015,29.34,0,0,84
2025-02-25,S001,P016,18.9,0,0,107
2025-02-25,S001,P017,50.1,0,0,90
2025-02-25,S001,P018,38.28,0,0,116
2025-02-25,S001,P019,9.4,0,0,121
2025-02-25,S001,P020,56.68,0,0,103
2025-02-26,S001,P001,9.87,0,0,105
2025-02-26,S001,P002,16.04,0,0,116
2025-02-26,S001,P003,26.58,0,0,101
2025-02-26,S001,P004,43.1,0,0,102
2025-02-26,S001,P005,26.81,0,0,108
2025-02-26,S001,P006,55.14,0,0,97
2025-02-26,S001,P007,27.84,0,0,110
2025-02-26,S001,P008,28.73,0,0,97
2025-02-26,S001,P009,29.38,0,0,146
2025-02-26,S001,P010,11.79,0,0,92
2025-02-26,S001,P011,53.81,0,0,114
2025-02-26,S001,P012,20.29,0,0,108
2025-02-26,S001,P013,17.49,0,0,124
2025-02-26,S001,P014,48.55,0,0,119
2025-02-26,S001,P015,59.83,0,0,120
2025-02-26,S001,P016,11.97,0,0,99
2025-02-26,S001,P017,28.26,0,0,94
2025-02-26,S001,P018,54.33,0,0,110
2025-02-26,S001,P019,23.13,0,0,128
2025-02-26,S001,P020,31.43,1,0,114
2025-02-27,S001,P001,8.29,0,0,98
2025-02-27,S001,P002,28.37,0,0,99
2025-02-27,S001,P003,10.29,0,0,88
2025-02-27,S001,P004,10.65,0,0,104
2025-02-27,S001,P005,39.06,0,0,103
2025-02-27,S001,P006,57.31,0,0,88
2025-02-27,S001,P007,44.99,0,0,104
2025-02-27,S001,P008,48.22,0,0,105
2025-02-27,S001,P009,50.85,0,0,99
2025-02-27,S001,P010,59.05,0,0,97
2025-02-27,S001,P011,20.12,0,0,102
2025-02-27,S001,P012,58.18,0,0,101
2025-02-27,S001,P013,29.92,0,0,100
2025-02-27,S001,P014,42.13,0,0,90
2025-02-27,S001,P015,48.06,0,0,95
2025-02-27,S001,P016,59.65,0,0,102
2025-02-27,S001,P017,36.92,0,0,87
2025-02-27,S001,P018,22.35,0,0,131
2025-02-27,S001,P019,54.9,1,0,121
2025-02-27,S001,P020,28.3,0,0,101
2025-02-28,S001,P001,20.88,1,0,115
2025-02-28,S001,P002,10.98,1,0,120
2025-02-28,S001,P003,35.37,0,0,99
2025-02-28,S001,P004,33.97,0,0,112
2025-02-28,S001,P005,38.09,0,0,113
2025-02-28,S001,P006,40.35,0,0,108
2025-02-28,S001,P007,30.02,0,0,110
2025-02-28,S001,P008,58.64,0,0,100
2025-02-28,S001,P009,33.48,0,0,96
2025-02-28,S001,P010,44.38,1,0,105
2025-02-28,S001,P011,56.61,0,0,125
2025-02-28,S001,P012,14.46,0,0,108
2025-02-28,S001,P013,59.86,0,0,116
2025-02-28,S001,P014,58.19,0,0,114
2025-02-28,S001,P015,11.13,0,0,112
2025-02-28,S001,P016,24.01,0,0,92
2025-02-28,S001,P017,47.3,0,0,115
2025-02-28,S001,P018,56.48,0,0,83
2025-02-28,S001,P019,21.76,0,0,104
2025-02-28,S001,P020,33.43,0,0,93
2025-03-01,S001,P001,51.13,0,1,89
2025-03-01,S001,P002,54.77,0,1,86
2025-03-01,S001,P003,33.57,0,1,105
2025-03-01,S001,P004,23.19,0,1,102
2025-03-01,S001,P005,52.68,0,1,97
2025-03-01,S001,P006,44.71,0,1,104
2025-03-01,S001,P007,30.85,0,1,104
2025-03-01,S001,P008,35.68,0,1,93
2025-03-01,S001,P009,39.9,0,1,95
2025-03-01,S001,P010,7.34,0,1,108
2025-03-01,S001,P011,16.45,0,1,100
2025-03-01,S001,P012,52.07,0,1,92
2025-03-01,S001,P013,53.91,0,1,92
2025-03-01,S001,P014,19.03,0,1,117
2025-03-01,S001,P015,38.23,0,1,107
2025-03-01,S001,P016,15.89,0,1,74
2025-03-01,S001,P017,58.07,0,1,92
2025-03-01,S001,P018,12.46,0,1,95
2025-03-01,S001,P019,16.75,0,1,95
2025-03-01,S001,P020,42.86,0,1,95
2025-03-02,S001,P001,8.72,0,1,125
2025-03-02,S001,P002,53.27,0,1,104
2025-03-02,S001,P003,24.85,0,1,97
2025-03-02,S001,P004,30.93,0,1,94
2025-03-02,S001,P005,10.68,0,1,103
2025-03-02,S001,P006,41.29,0,1,110
2025-03-02,S001,P007,6.14,0,1,97
2025-03-02,S001,P008,9.16,0,1,101
2025-03-02,S001,P009,32.99,0,1,114
2025-03-02,S001,P010,40.39,0,1,112
2025-03-02,S001,P011,26.63,0,1,100
2025-03-02,S001,P012,34.55,0,1,102
2025-03-02,S001,P013,35.63,0,1,89
2025-03-02,S001,P014,53.69,0,1,101
2025-03-02,S001,P015,17.25,0,1,105
2025-03-02,S001,P016,15.04,0,1,98
2025-03-02,S001,P017,24.25,0,1,103
2025-03-02,S001,P018,27.7,0,1,116
2025-03-02,S001,P019,34.23,0,1,109
2025-03-02,S001,P020,53.23,0,1,114
2025-03-03,S001,P001,31.28,0,0,112
2025-03-03,S001,P002,27.81,0,0,117
2025-03-03,S001,P003,34.21,0,0,105
2025-03-03,S001,P004,19.15,0,0,123
2025-03-03,S001,P005,6.98,0,0,130
2025-03-03,S001,P006,52.39,0,0,102
2025-03-03,S001,P007,36.43,0,0,122
2025-03-03,S001,P008,54.86,0,0,94
2025-03-03,S001,P009,31.81,0,0,116
2025-03-03,S001,P010,8.39,0,0,113
2025-03-03,S001,P011,18.11,0,0,111
2025-03-03,S001,P012,40.54,0,0,120
2025-03-03,S001,P013,43.34,0,0,114
2025-03-03,S001,P014,8.25,0,0,103
2025-03-03,S001,P015,37.16,0,0,126
2025-03-03,S001,P016,15.76,0,0,112
2025-03-03,S001,P017,45.69,0,0,106
2025-03-03,S001,P018,21.52,0,0,122
2025-03-03,S001,P019,28.62,0,0,121
2025-03-03,S001,P020,49.83,0,0,114
2025-03-04,S001,P001,31.17,0,0,116
2025-03-04,S001,P002,16.95,0,0,125
2025-03-04,S001,P003,15.0,0,0,99
2025-03-04,S001,P004,11.95,0,0,130
2025-03-04,S001,P005,23.5,0,0,99
2025-03-04,S001,P006,44.58,0,0,102
2025-03-04,S001,P007,14.94,0,0,104
2025-03-04,S001,P008,36.44,0,0,108
2025-03-04,S001,P009,38.45,0,0,95
2025-03-04,S001,P010,50.88,0,0,107
2025-03-04,S001,P011,34.33,0,0,121
2025-03-04,S001,P012,22.29,0,0,117
2025-03-04,S001,P013,23.45,0,0,117
2025-03-04,S001,P014,27.83,0,0,103
2025-03-04,S001,P015,31.4,0,0,101
2025-03-04,S001,P016,6.65,0,0,104
2025-03-04,S001,P017,24.51,0,0,112
2025-03-04,S001,P018,48.99,1,0,113
2025-03-04,S001,P019,46.3,0,0,97
2025-03-04,S001,P020,57.73,0,0,119
2025-03-05,S001,P001,42.11,0,0,96
2025-03-05,S001,P002,58.25,0,0,105
2025-03-05,S001,P003,9.54,0,0,115
2025-03-05,S001,P004,35.99,0,0,86
2025-03-05,S001,P005,12.24,0,0,100
2025-03-05,S001,P006,47.8,0,0,117
2025-03-05,S001,P007,45.96,0,0,92
2025-03-05,S001,P008,37.04,0,0,110
2025-03-05,S001,P009,24.28,0,0,114
2025-03-05,S001,P010,29.74,0,0,103
2025-03-05,S001,P011,30.61,0,0,89
2025-03-05,S001,P012,7.05,0,0,100
2025-03-05,S001,P013,53.98,0,0,103
2025-03-05,S001,P014,44.59,0,0,109
2025-03-05,S001,P015,36.66,0,0,116
2025-03-05,S001,P016,57.14,0,0,114
2025-03-05,S001,P017,5.61,0,0,106
2025-03-05,S001,P018,39.37,0,0,100
2025-03-05,S001,P019,10.67,0,0,106
2025-03-05,S001,P020,15.21,0,0,122
2025-03-06,S001,P001,23.13,0,0,111
2025-03-06,S001,P002,18.04,0,0,105
2025-03-06,S001,P003,10.44,0,0,90
2025-03-06,S001,P004,26.95,0,0,100
2025-03-06,S001,P005,36.08,0,0,114
2025-03-06,S001,P006,20.2,0,0,122
2025-03-06,S001,P007,15.37,0,0,109
2025-03-06,S001,P008,20.92,0,0,107
2025-03-06,S001,P009,32.69,0,0,116
2025-03-06,S001,P010,20.17,0,0,119
2025-03-06,S001,P011,7.84,0,0,119
2025-03-06,S001,P012,16.35,0,0,97
2025-03-06,S001,P013,46.6,0,0,101
2025-03-06,S001,P014,39.63,0,0,118
2025-03-06,S001,P015,28.42,0,0,119
2025-03-06,S001,P016,35.73,0,0,109
2025-03-06,S001,P017,55.54,0,0,93
2025-03-06,S001,P018,36.81,0,0,118
2025-03-06,S001,P019,51.56,0,0,115
2025-03-06,S001,P020,57.34,0,0,111
2025-03-07,S001,P001,47.05,0,0,101
2025-03-07,S001,P002,29.16,0,0,97
2025-03-07,S001,P003,8.1,1,0,129
2025-03-07,S001,P004,49.55,0,0,104
2025-03-07,S001,P005,41.4,0,0,101
2025-03-07,S001,P006,23.24,0,0,105
2025-03-07,S001,P007,13.04,0,0,94
2025-03-07,S001,P008,26.16,0,0,102
2025-03-07,S001,P009,10.55,0,0,114
2025-03-07,S001,P010,23.43,0,0,114
2025-03-07,S001,P011,22.79,0,0,93
2025-03-07,S001,P012,44.24,0,0,107
2025-03-07,S001,P013,32.58,0,0,120
2025-03-07,S001,P014,41.35,1,0,116
2025-03-07,S001,P015,12.99,0,0,110
2025-03-07,S001,P016,13.57,0,0,99
2025-03-07,S001,P017,46.19,0,0,110
2025-03-07,S001,P018,53.06,0,0,96
2025-03-07,S001,P019,15.73,0,0,113
2025-03-07,S001,P020,28.18,0,0,103
2025-03-08,S001,P001,52.38,0,1,94
2025-03-08,S001,P002,12.99,0,1,101
2025-03-08,S001,P003,33.09,0,1,96
2025-03-08,S001,P004,25.71,1,1,110
2025-03-08,S001,P005,11.55,0,1,102
2025-03-08,S001,P006,22.04,0,1,119
2025-03-08,S001,P007,51.79,0,1,113
2025-03-08,S001,P008,53.29,0,1,93
2025-03-08,S001,P009,54.22,0,1,111
2025-03-08,S001,P010,27.48,0,1,105
2025-03-08,S001,P011,47.13,0,1,96
2025-03-08,S001,P012,15.36,0,1,118
2025-03-08,S001,P013,58.74,0,1,98
2025-03-08,S001,P014,24.46,0,1,110
2025-03-08,S001,P015,16.78,1,1,116
2025-03-08,S001,P016,9.51,0,1,115
2025-03-08,S001,P017,31.6,0,1,107
2025-03-08,S001,P018,23.67,0,1,105
2025-03-08,S001,P019,19.26,0,1,106
2025-03-08,S001,P020,37.06,0,1,104
2025-03-09,S001,P001,49.33,0,1,94
2025-03-09,S001,P002,48.33,0,1,106
2025-03-09,S001,P003,15.16,0,1,103
2025-03-09,S001,P004,52.17,0,1,91
2025-03-09,S001,P005,9.33,0,1,105
2025-03-09,S001,P006,42.6,0,1,92
2025-03-09,S001,P007,30.31,0,1,105
2025-03-09,S001,P008,49.68,0,1,105
2025-03-09,S001,P009,10.21,0,1,102
2025-03-09,S001,P010,34.19,0,1,103
2025-03-09,S001,P011,45.36,1,1,104
2025-03-09,S001,P012,30.19,0,1,114
2025-03-09,S001,P013,43.62,0,1,93
2025-03-09,S001,P014,33.54,0,1,105
2025-03-09,S001,P015,33.35,0,1,102
2025-03-09,S001,P016,48.7,0,1,100
2025-03-09,S001,P017,54.05,0,1,93
2025-03-09,S001,P018,38.32,0,1,109
2025-03-09,S001,P019,24.23,0,1,117
2025-03-09,S001,P020,56.8,0,1,104
2025-03-10,S001,P001,33.91,0,0,79
2025-03-10,S001,P002,45.79,0,0,118
2025-03-10,S001,P003,11.95,0,0,96
2025-03-10,S001,P004,22.6,0,0,118
2025-03-10,S001,P005,25.2,0,0,119
2025-03-10,S001,P006,52.74,0,0,105
2025-03-10,S001,P007,27.28,0,0,122
2025-03-10,S001,P008,30.66,0,0,117
2025-03-10,S001,P009,51.58,0,0,100
2025-03-10,S001,P010,33.42,0,0,117
2025-03-10,S001,P011,58.1,0,0,98
2025-03-10,S001,P012,36.53,0,0,120
2025-03-10,S001,P013,19.79,0,0,100
2025-03-10,S001,P014,15.31,0,0,119
2025-03-10,S001,P015,53.26,0,0,121
2025-03-10,S001,P016,39.42,0,0,97
2025-03-10,S001,P017,50.94,0,0,106
2025-03-10,S001,P018,36.37,0,0,117
2025-03-10,S001,P019,30.88,0,0,97
2025-03-10,S001,P020,16.86,1,0,103
2025-03-11,S001,P001,48.45,0,0,112
2025-03-11,S001,P002,13.0,0,0,113
2025-03-11,S001,P003,31.77,0,0,111
2025-03-11,S001,P004,13.44,0,0,110
2025-03-11,S001,P005,21.62,0,0,90
2025-03-11,S001,P006,56.8,0,0,111
2025-03-11,S001,P007,19.14,0,0,118
2025-03-11,S001,P008,52.02,0,0,110
2025-03-11,S001,P009,18.5,0,0,108
2025-03-11,S001,P010,52.8,0,0,110
2025-03-11,S001,P011,6.88,0,0,129
2025-03-11,S001,P012,47.01,0,0,101
2025-03-11,S001,P013,21.96,0,0,110
2025-03-11,S001,P014,31.22,0,0,111
2025-03-11,S001,P015,55.77,0,0,116
2025-03-11,S001,P016,29.02,0,0,108
2025-03-11,S001,P017,48.47,0,0,92
2025-03-11,S001,P018,48.66,0,0,111
2025-03-11,S001,P019,11.37,0,0,93
2025-03-11,S001,P020,21.56,0,0,115
2025-03-12,S001,P001,40.48,0,0,108
2025-03-12,S001,P002,49.17,0,0,110
2025-03-12,S001,P003,6.78,0,0,104
2025-03-12,S001,P004,18.66,0,0,113
2025-03-12,S001,P005,46.52,0,0,112
2025-03-12,S001,P006,52.66,0,0,115
2025-03-12,S001,P007,12.54,0,0,113
2025-03-12,S001,P008,56.97,1,0,129
2025-03-12,S001,P009,32.6,0,0,124
2025-03-12,S001,P010,43.95,0,0,91
2025-03-12,S001,P011,27.27,1,0,109
2025-03-12,S001,P012,23.28,0,0,95
2025-03-12,S001,P013,5.08,0,0,112
2025-03-12,S001,P014,52.59,0,0,116
2025-03-12,S001,P015,54.2,0,0,108
2025-03-12,S001,P016,6.89,0,0,112
2025-03-12,S001,P017,53.99,0,0,106
2025-03-12,S001,P018,17.93,0,0,107
2025-03-12,S001,P019,5.03,0,0,112
2025-03-12,S001,P020,6.56,0,0,103
2025-03-13,S001,P001,18.62,0,0,124
2025-03-13,S001,P002,52.81,0,0,98
2025-03-13,S001,P003,50.24,0,0,106
2025-03-13,S001,P004,58.91,0,0,133
2025-03-13,S001,P005,24.1,0,0,106
2025-03-13,S001,P006,14.51,0,0,110
2025-03-13,S001,P007,47.09,0,0,94
2025-03-13,S001,P008,10.01,1,0,119
2025-03-13,S001,P009,15.23,0,0,115
2025-03-13,S001,P010,42.18,0,0,89
2025-03-13,S001,P011,21.33,0,0,104
2025-03-13,S001,P012,16.39,0,0,133
2025-03-13,S001,P013,57.96,1,0,108
2025-03-13,S001,P014,18.95,1,0,127
2025-03-13,S001,P015,43.85,1,0,120
2025-03-13,S001,P016,14.62,0,0,126
2025-03-13,S001,P017,54.75,0,0,113
2025-03-13,S001,P018,11.56,0,0,98
2025-03-13,S001,P019,57.33,0,0,96
2025-03-13,S001,P020,7.89,0,0,115
2025-03-14,S001,P001,26.21,0,0,101
2025-03-14,S001,P002,45.51,0,0,114
2025-03-14,S001,P003,45.75,0,0,105
2025-03-14,S001,P004,39.62,0,0,98
2025-03-14,S001,P005,58.05,0,0,109
2025-03-14,S001,P006,46.27,0,0,101
2025-03-14,S001,P007,41.4,0,0,100
2025-03-14,S001,P008,11.05,0,0,108
2025-03-14,S001,P009,21.46,0,0,110
2025-03-14,S001,P010,56.53,0,0,113
2025-03-14,S001,P011,48.25,0,0,105
2025-03-14,S001,P012,59.92,0,0,101
2025-03-14,S001,P013,47.52,0,0,106
2025-03-14,S001,P014,50.65,1,0,111
2025-03-14,S001,P015,13.58,0,0,117
2025-03-14,S001,P016,35.13,0,0,102
2025-03-14,S001,P017,39.01,0,0,120
2025-03-14,S001,P018,40.38,1,0,109
2025-03-14,S001,P019,28.01,0,0,105
2025-03-14,S001,P020,28.89,0,0,119
2025-03-15,S001,P001,56.58,0,1,91
2025-03-15,S001,P002,13.04,0,1,87
2025-03-15,S001,P003,30.23,0,1,103
2025-03-15,S001,P004,16.61,0,1,104
2025-03-15,S001,P005,10.23,0,1,94
2025-03-15,S001,P006,23.85,0,1,106
2025-03-15,S001,P007,59.61,0,1,107
2025-03-15,S001,P008,35.56,0,1,106
2025-03-15,S001,P009,9.44,0,1,99
2025-03-15,S001,P010,43.14,0,1,111
2025-03-15,S001,P011,5.08,0,1,117
2025-03-15,S001,P012,11.93,0,1,109
2025-03-15,S001,P013,44.89,0,1,83
2025-03-15,S001,P014,47.44,0,1,118
2025-03-15,S001,P015,18.17,0,1,106
2025-03-15,S001,P016,18.74,1,1,111
2025-03-15,S001,P017,27.79,0,1,101
2025-03-15,S001,P018,30.58,0,1,94
2025-03-15,S001,P019,38.43,0,1,98
2025-03-15,S001,P020,34.92,0,1,88
2025-03-16,S001,P001,39.7,0,1,109
2025-03-16,S001,P002,13.62,0,1,100
2025-03-16,S001,P003,40.45,0,1,121
2025-03-16,S001,P004,6.17,1,1,126
2025-03-16,S001,P005,11.59,0,1,116
2025-03-16,S001,P006,17.29,0,1,101
2025-03-16,S001,P007,7.1,0,1,120
2025-03-16,S001,P008,38.02,0,1,110
2025-03-16,S001,P009,44.21,0,1,93
2025-03-16,S001,P010,49.52,0,1,95
2025-03-16,S001,P011,51.11,0,1,89
2025-03-16,S001,P012,45.56,0,1,103
2025-03-16,S001,P013,34.3,0,1,105
2025-03-16,S001,P014,7.49,0,1,127
2025-03-16,S001,P015,30.27,0,1,109
2025-03-16,S001,P016,28.88,0,1,91
2025-03-16,S001,P017,50.13,0,1,107
2025-03-16,S001,P018,55.85,0,1,112
2025-03-16,S001,P019,30.99,0,1,100
2025-03-16,S001,P020,41.72,0,1,107
2025-03-17,S001,P001,59.65,0,0,112
2025-03-17,S001,P002,58.77,0,0,124
2025-03-17,S001,P003,26.05,0,0,94
2025-03-17,S001,P004,16.67,0,0,115
2025-03-17,S001,P005,7.02,0,0,113
2025-03-17,S001,P006,46.87,0,0,104
2025-03-17,S001,P007,8.65,0,0,90
2025-03-17,S001,P008,11.59,0,0,113
2025-03-17,S001,P009,31.27,0,0,117
2025-03-17,S001,P010,28.3,0,0,109
2025-03-17,S001,P011,38.16,0,0,115
2025-03-17,S001,P012,8.27,0,0,115
2025-03-17,S001,P013,41.14,0,0,102
2025-03-17,S001,P014,21.0,0,0,122
2025-03-17,S001,P015,16.93,0,0,101
2025-03-17,S001,P016,25.35,0,0,126
2025-03-17,S001,P017,59.27,0,0,121
2025-03-17,S001,P018,50.39,0,0,95
2025-03-17,S001,P019,25.04,0,0,99
2025-03-17,S001,P020,51.05,0,0,98
2025-03-18,S001,P001,19.36,0,0,102
2025-03-18,S001,P002,28.11,0,0,103
2025-03-18,S001,P003,15.14,0,0,107
2025-03-18,S001,P004,48.56,0,0,106
2025-03-18,S001,P005,26.39,0,0,119
2025-03-18,S001,P006,41.0,0,0,91
2025-03-18,S001,P007,10.65,0,0,119
2025-03-18,S001,P008,33.97,0,0,118
2025-03-18,S001,P009,50.64,0,0,117
2025-03-18,S001,P010,52.3,0,0,99
2025-03-18,S001,P011,41.8,0,0,110
2025-03-18,S001,P012,35.49,0,0,116
2025-03-18,S001,P013,18.46,0,0,107
2025-03-18,S001,P014,48.51,0,0,118
2025-03-18,S001,P015,9.64,0,0,122
2025-03-18,S001,P016,55.3,0,0,116
2025-03-18,S001,P017,33.2,0,0,101
2025-03-18,S001,P018,28.47,0,0,110
2025-03-18,S001,P019,24.36,0,0,110
2025-03-18,S001,P020,49.66,1,0,125
2025-03-19,S001,P001,50.98,0,0,119
2025-03-19,S001,P002,20.49,0,0,98
2025-03-19,S001,P003,40.26,0,0,117
2025-03-19,S001,P004,58.13,0,0,106
2025-03-19,S001,P005,8.03,0,0,122
2025-03-19,S001,P006,53.65,0,0,103
2025-03-19,S001,P007,19.88,0,0,101
2025-03-19,S001,P008,40.2,0,0,126
2025-03-19,S001,P009,22.41,0,0,116
2025-03-19,S001,P010,13.24,0,0,97
2025-03-19,S001,P011,11.17,0,0,91
2025-03-19,S001,P012,46.5,0,0,109
2025-03-19,S001,P013,31.35,0,0,99
2025-03-19,S001,P014,39.16,0,0,114
2025-03-19,S001,P015,8.73,0,0,106
2025-03-19,S001,P016,16.15,0,0,109
2025-03-19,S001,P017,55.97,0,0,133
2025-03-19,S001,P018,22.7,0,0,116
2025-03-19,S001,P019,39.39,0,0,97
2025-03-19,S001,P020,37.28,1,0,129
2025-03-20,S001,P001,18.69,0,0,98
2025-03-20,S001,P002,34.04,0,0,130
2025-03-20,S001,P003,11.95,0,0,123
2025-03-20,S001,P004,21.54,1,0,122
2025-03-20,S001,P005,56.11,0,0,103
2025-03-20,S001,P006,49.12,0,0,115
2025-03-20,S001,P007,36.88,0,0,111
2025-03-20,S001,P008,12.75,0,0,104
2025-03-20,S001,P009,45.32,1,0,116
2025-03-20,S001,P010,7.03,0,0,107
2025-03-20,S001,P011,28.1,0,0,121
2025-03-20,S001,P012,51.32,0,0,108
2025-03-20,S001,P013,43.99,0,0,113
2025-03-20,S001,P014,5.9,0,0,111
2025-03-20,S001,P015,35.35,0,0,89
2025-03-20,S001,P016,50.36,0,0,102
2025-03-20,S001,P017,23.21,0,0,107
2025-03-20,S001,P018,24.68,0,0,108
2025-03-20,S001,P019,22.68,0,0,128
2025-03-20,S001,P020,52.02,0,0,107
2025-03-21,S001,P001,35.18,0,0,103
2025-03-21,S001,P002,32.13,0,0,133
2025-03-21,S001,P003,27.73,0,0,92
2025-03-21,S001,P004,44.16,0,0,102
2025-03-21,S001,P005,52.41,0,0,90
2025-03-21,S001,P006,11.06,0,0,140
2025-03-21,S001,P007,48.59,0,0,117
2025-03-21,S001,P008,36.26,0,0,116
2025-03-21,S001,P009,21.01,0,0,102
2025-03-21,S001,P010,44.6,0,0,114
2025-03-21,S001,P011,8.31,0,0,125
2025-03-21,S001,P012,17.12,0,0,109
2025-03-21,S001,P013,40.72,0,0,117
2025-03-21,S001,P014,9.6,0,0,116
2025-03-21,S001,P015,14.79,0,0,114
2025-03-21,S001,P016,59.35,0,0,124
2025-03-21,S001,P017,59.76,0,0,82
2025-03-21,S001,P018,55.96,0,0,95
2025-03-21,S001,P019,46.43,0,0,113
2025-03-21,S001,P020,48.44,0,0,97
2025-03-22,S001,P001,22.93,0,1,108
2025-03-22,S001,P002,39.71,0,1,99
2025-03-22,S001,P003,32.11,0,1,103
2025-03-22,S001,P004,45.73,0,1,97
2025-03-22,S001,P005,14.86,0,1,91
2025-03-22,S001,P006,57.57,0,1,107
2025-03-22,S001,P007,55.78,0,1,96
2025-03-22,S001,P008,41.8,0,1,102
2025-03-22,S001,P009,46.04,0,1,107
2025-03-22,S001,P010,49.41,0,1,113
2025-03-22,S001,P011,58.79,0,1,120
2025-03-22,S001,P012,8.01,0,1,110
2025-03-22,S001,P013,20.68,0,1,92
2025-03-22,S001,P014,13.35,0,1,98
2025-03-22,S001,P015,47.56,0,1,94
2025-03-22,S001,P016,31.13,0,1,109
2025-03-22,S001,P017,15.72,0,1,87
2025-03-22,S001,P018,56.48,0,1,102
2025-03-22,S001,P019,45.61,0,1,121
2025-03-22,S001,P020,37.48,0,1,102
2025-03-23,S001,P001,32.74,0,1,104
2025-03-23,S001,P002,16.52,0,1,94
2025-03-23,S001,P003,46.78,0,1,120
2025-03-23,S001,P004,38.03,0,1,98
2025-03-23,S001,P005,54.6,0,1,107
2025-03-23,S001,P006,9.93,0,1,84
2025-03-23,S001,P007,52.17,0,1,111
2025-03-23,S001,P008,59.02,0,1,100
2025-03-23,S001,P009,9.24,0,1,120
2025-03-23,S001,P010,59.91,0,1,122
2025-03-23,S001,P011,57.16,0,1,93
2025-03-23,S001,P012,36.34,0,1,117
2025-03-23,S001,P013,45.97,0,1,99
2025-03-23,S001,P014,41.94,0,1,108
2025-03-23,S001,P015,38.38,0,1,114
2025-03-23,S001,P016,28.36,0,1,106
2025-03-23,S001,P017,6.26,0,1,121
2025-03-23,S001,P018,40.8,0,1,89
2025-03-23,S001,P019,18.56,0,1,117
2025-03-23,S001,P020,16.9,0,1,97
